frequency_hz,amplitude
4.032400000000000091e+03,8.647491475725555725e-04
4.032500000000000000e+03,3.083451983968587239e-03
4.032600000000000364e+03,4.292003600497340185e-03
4.032700000000000273e+03,4.117195569079763924e-03
4.032800000000000182e+03,1.986435460314171699e-03
4.032900000000000091e+03,3.130393736146463209e-03
4.033000000000000000e+03,1.519093560283350320e-03
4.033100000000000364e+03,7.641906933091084826e-03
4.033200000000000273e+03,3.650274655565838387e-03
4.033300000000000182e+03,4.748508403053911670e-03
4.033400000000000091e+03,3.965327280662607132e-03
4.033500000000000000e+03,2.846357077675721204e-03
4.033600000000000364e+03,8.061163497021826135e-03
4.033700000000000273e+03,6.251964440305371636e-03
4.033800000000000182e+03,1.175533541326969885e-03
4.033900000000000091e+03,1.119557533247940266e-02
4.034000000000000000e+03,6.395033941405723829e-03
4.034100000000000364e+03,5.957870513241824567e-03
4.034200000000000273e+03,5.194676091559138377e-03
4.034300000000000182e+03,6.269094574840291048e-03
4.034400000000000091e+03,8.408526393263858478e-03
4.034500000000000000e+03,1.740521766894686075e-03
4.034600000000000364e+03,4.526583199326717280e-03
4.034700000000000273e+03,4.355249146744451065e-03
4.034800000000000182e+03,6.815440175289201423e-03
4.034900000000000091e+03,3.656628130510948278e-03
4.035000000000000000e+03,5.691928260536675312e-03
4.035100000000000364e+03,4.216682786362026085e-03
4.035200000000000273e+03,8.414483078986840017e-03
4.035300000000000182e+03,8.843634843097015986e-04
4.035400000000000091e+03,2.425612795589373628e-03
4.035500000000000000e+03,6.854046986523611856e-03
4.035600000000000364e+03,3.129964317910104328e-03
4.035700000000000273e+03,5.412105088884305686e-03
4.035800000000000182e+03,3.079079680600449887e-03
4.035900000000000091e+03,1.000978405245002423e-02
4.036000000000000000e+03,5.789322509470971878e-03
4.036100000000000364e+03,4.692092608758609631e-03
4.036200000000000273e+03,4.146240917429692800e-03
4.036300000000000182e+03,5.708177245937507381e-03
4.036400000000000091e+03,7.171474710811798041e-03
4.036500000000000000e+03,6.146124179773267658e-03
4.036600000000000364e+03,4.881226524256348197e-03
4.036700000000000273e+03,5.778679216625109451e-03
4.036800000000000182e+03,5.846188735549570463e-03
4.036900000000000091e+03,6.846465134421444824e-03
4.037000000000000000e+03,8.141121915769324383e-03
4.037100000000000364e+03,5.168556092346866630e-03
4.037200000000000273e+03,1.037484487226296090e-02
4.037300000000000182e+03,2.954163531530391417e-03
4.037400000000000091e+03,6.251191809903347205e-03
4.037500000000000000e+03,5.576324320124971361e-03
4.037600000000000364e+03,4.578531614596178037e-03
4.037700000000000273e+03,5.785674523236606151e-04
4.037800000000000182e+03,5.109532446629008046e-03
4.037900000000000091e+03,1.079881209344348480e-03
4.038000000000000000e+03,4.974556429351829033e-03
4.038100000000000364e+03,5.588219148928336849e-03
4.038200000000000273e+03,5.206957072467762598e-03
4.038300000000000182e+03,5.014917000501817150e-03
4.038400000000000091e+03,6.785725958367975520e-03
4.038500000000000000e+03,8.065257852087061655e-03
4.038600000000000364e+03,5.889903411185626065e-04
4.038700000000000273e+03,4.419843846567773904e-03
4.038800000000000182e+03,2.322590594076359097e-03
4.038900000000000091e+03,4.085870496659467152e-03
4.039000000000000000e+03,3.712622984908113023e-03
4.039100000000000364e+03,4.700883158130997330e-03
4.039200000000000273e+03,5.033540058170871308e-03
4.039300000000000182e+03,9.391726200580183303e-04
4.039400000000000091e+03,6.719139556894857326e-03
4.039500000000000000e+03,4.009729951842747921e-03
4.039600000000000364e+03,4.502580339113140297e-03
4.039700000000000273e+03,5.007393756190272466e-04
4.039800000000000182e+03,2.297010230593876830e-03
4.039900000000000091e+03,4.478192138499031451e-03
4.040000000000000000e+03,8.600831797706124868e-03
4.040100000000000364e+03,1.107772019236822345e-03
4.040200000000000273e+03,3.121548598475292358e-03
4.040300000000000182e+03,7.564781866313140604e-03
4.040400000000000091e+03,7.839512580390364110e-03
4.040500000000000000e+03,5.897062247964149871e-03
4.040600000000000364e+03,7.102280683562397536e-03
4.040700000000000273e+03,8.860397435981303901e-03
4.040800000000000182e+03,7.000025974388171708e-03
4.040900000000000091e+03,8.163004602674788293e-03
4.041000000000000000e+03,2.709248038142122745e-03
4.041100000000000364e+03,5.386161603341618406e-03
4.041200000000000273e+03,9.390205443252523437e-04
4.041300000000000182e+03,2.114184588864055029e-03
4.041400000000000091e+03,3.775891388468265338e-03
4.041500000000000000e+03,9.843878483177220806e-03
4.041600000000000364e+03,1.760819687292780036e-03
4.041700000000000273e+03,5.337125555897429506e-03
4.041800000000000182e+03,7.674038494670197379e-03
4.041900000000000091e+03,2.743051227069510586e-03
4.042000000000000000e+03,3.239045488677119028e-03
4.042100000000000364e+03,1.010715016070960412e-02
4.042200000000000273e+03,5.024862331250094793e-03
4.042300000000000182e+03,7.253915020764684779e-03
4.042400000000000091e+03,3.983163652649476631e-03
4.042500000000000000e+03,2.998926341498187216e-03
4.042600000000000364e+03,6.418063950735225683e-03
4.042700000000000273e+03,6.311311161170855312e-03
4.042800000000000182e+03,1.376173598935108390e-03
4.042900000000000091e+03,1.965892602411330788e-03
4.043000000000000000e+03,1.600852869893008151e-03
4.043100000000000364e+03,6.423449335522077482e-03
4.043200000000000273e+03,5.902758147997831141e-03
4.043300000000000182e+03,4.383071916215945663e-03
4.043400000000000091e+03,2.282285661650389642e-03
4.043500000000000000e+03,4.297839071955080262e-03
4.043600000000000364e+03,1.491399888097389055e-03
4.043700000000000273e+03,5.359394374973920801e-03
4.043800000000000182e+03,2.060770998729618501e-03
4.043900000000000091e+03,3.536870796658171407e-03
4.044000000000000000e+03,3.408476502718400022e-03
4.044100000000000364e+03,5.415908688073245610e-03
4.044200000000000273e+03,2.906042981821024829e-03
4.044300000000000182e+03,3.605017174676372615e-03
4.044400000000000091e+03,1.820577069503190185e-03
4.044500000000000000e+03,6.703605728028041132e-03
4.044600000000000364e+03,7.755578205241240621e-03
4.044700000000000273e+03,6.266992977061114183e-03
4.044800000000000182e+03,4.753055287304979240e-03
4.044900000000000091e+03,3.244512429699681396e-03
4.045000000000000000e+03,7.344163562038959550e-03
4.045100000000000364e+03,3.400830322556400945e-03
4.045200000000000273e+03,4.619444414819900112e-03
4.045300000000000182e+03,2.651539944944400571e-03
4.045400000000000091e+03,2.621651796658472713e-03
4.045500000000000000e+03,4.152875842428446762e-03
4.045600000000000364e+03,2.256280848724287295e-03
4.045700000000000273e+03,7.485836727200463961e-03
4.045800000000000182e+03,4.815162786138220928e-03
4.045900000000000091e+03,5.169778065228317412e-03
4.046000000000000000e+03,5.759950161086136410e-03
4.046100000000000364e+03,1.150208809697826585e-03
4.046200000000000273e+03,4.876607018675959901e-03
4.046300000000000182e+03,2.447925800884024564e-03
4.046400000000000091e+03,4.149655136162306614e-03
4.046500000000000000e+03,4.079343179599095176e-03
4.046600000000000364e+03,4.948701669801314033e-03
4.046700000000000273e+03,5.434509893307673187e-03
4.046800000000000182e+03,5.068043804218656453e-03
4.046900000000000091e+03,6.050159001295784059e-03
4.047000000000000000e+03,6.603873285432352788e-03
4.047100000000000364e+03,2.932266873571202134e-03
4.047200000000000273e+03,2.571572598205354443e-03
4.047300000000000182e+03,5.533241172920346819e-03
4.047400000000000091e+03,9.847716961293216317e-03
4.047500000000000000e+03,5.179268155120263749e-03
4.047600000000000364e+03,3.255789430205500816e-03
4.047700000000000273e+03,6.062093221883068511e-03
4.047800000000000182e+03,2.670209404516400188e-03
4.047900000000000091e+03,5.197704365339444500e-03
4.048000000000000000e+03,3.024571347040265652e-03
4.048100000000000364e+03,2.836172241234558022e-03
4.048200000000000273e+03,3.165141654222522298e-03
4.048300000000000182e+03,3.100121083711528114e-03
4.048400000000000091e+03,2.717561681157650965e-03
4.048500000000000000e+03,5.886610281755562044e-03
4.048600000000000364e+03,5.906610815094296384e-03
4.048700000000000273e+03,2.532644849936069135e-03
4.048800000000000182e+03,4.876174823044776042e-03
4.048900000000000091e+03,4.705344424604190542e-03
4.049000000000000000e+03,4.524044219908366325e-03
4.049100000000000364e+03,3.268317085243697268e-03
4.049200000000000273e+03,2.439430191914542662e-03
4.049300000000000182e+03,2.548831666996320255e-03
4.049400000000000091e+03,8.163589357802725557e-03
4.049500000000000000e+03,4.586590371561535644e-03
4.049600000000000364e+03,4.069084023235872150e-03
4.049700000000000273e+03,6.849705969225587145e-03
4.049800000000000182e+03,6.457916921339108482e-03
4.049900000000000091e+03,2.981586694131377856e-03
4.050000000000000000e+03,7.274367897886481645e-03
4.050100000000000364e+03,3.596280037962910035e-03
4.050200000000000273e+03,4.839872313660398273e-03
4.050300000000000182e+03,4.891585389708725737e-03
4.050400000000000091e+03,3.748166255313404790e-03
4.050500000000000000e+03,3.979227533065127741e-03
4.050600000000000364e+03,1.007405229219276218e-03
4.050700000000000273e+03,5.101069770815393027e-03
4.050800000000000182e+03,3.952312492978926270e-03
4.050900000000000091e+03,2.733831124961903173e-03
4.051000000000000000e+03,1.907418421328048973e-03
4.051100000000000364e+03,1.090099192607643782e-03
4.051200000000000273e+03,3.952076887774150747e-03
4.051300000000000182e+03,3.654748710899222500e-03
4.051400000000000091e+03,5.283967691762934786e-03
4.051500000000000000e+03,3.102906054132594134e-03
4.051600000000000364e+03,2.096142077574294701e-03
4.051700000000000273e+03,4.622812693560693700e-03
4.051800000000000182e+03,3.022161760138833593e-03
4.051900000000000091e+03,5.160159060698886989e-03
4.052000000000000000e+03,7.707607009064536448e-03
4.052100000000000364e+03,8.996257516768385587e-03
4.052200000000000273e+03,8.787143139501414624e-03
4.052300000000000182e+03,2.532958371835665207e-03
4.052400000000000091e+03,3.752667828607830682e-03
4.052500000000000000e+03,2.231856635326428563e-03
4.052600000000000364e+03,4.293421704470934235e-03
4.052700000000000273e+03,9.796395425190000672e-03
4.052800000000000182e+03,6.450243163078686441e-03
4.052900000000000091e+03,4.696370568930591932e-03
4.053000000000000000e+03,6.886937494450538766e-03
4.053100000000000364e+03,3.240535551016384547e-03
4.053200000000000273e+03,1.656483805111593106e-03
4.053300000000000182e+03,3.884044210032059144e-03
4.053400000000000091e+03,4.102084634622894799e-03
4.053500000000000000e+03,7.533616766521438260e-03
4.053600000000000364e+03,6.285159766853983324e-03
4.053700000000000273e+03,3.103036924934593314e-03
4.053800000000000182e+03,1.038213847907282650e-03
4.053900000000000091e+03,6.568409622829196083e-03
4.054000000000000000e+03,3.261968322544473841e-03
4.054100000000000364e+03,5.679768689336393492e-03
4.054200000000000273e+03,4.756932341612112904e-03
4.054300000000000182e+03,3.234723592254647780e-03
4.054400000000000091e+03,2.215811534583735174e-03
4.054500000000000000e+03,2.342450681403502894e-03
4.054600000000000364e+03,5.783032436916616184e-03
4.054700000000000273e+03,2.601862202425665564e-03
4.054800000000000182e+03,3.288313030537397437e-03
4.054900000000000091e+03,3.380604115450971860e-03
4.055000000000000000e+03,8.197071059647160693e-03
4.055100000000000364e+03,1.708429725216948150e-03
4.055200000000000273e+03,2.882364703237788421e-03
4.055300000000000182e+03,3.407557002931486511e-03
4.055400000000000091e+03,1.936492064541196984e-03
4.055500000000000000e+03,3.407134283746958252e-03
4.055600000000000364e+03,1.075473977336336828e-03
4.055700000000000273e+03,5.802331114229725487e-03
4.055800000000000182e+03,2.895248724113602418e-03
4.055900000000000091e+03,1.882662248091508932e-03
4.056000000000000000e+03,6.603126282979330901e-03
4.056100000000000364e+03,6.117682697612675247e-03
4.056200000000000273e+03,3.904580656874627551e-03
4.056300000000000182e+03,6.516202310553642282e-03
4.056400000000000091e+03,7.511239945872241926e-03
4.056500000000000000e+03,4.102748585892290224e-03
4.056600000000000364e+03,6.992651125183778175e-03
4.056700000000000273e+03,5.102717609013322081e-03
4.056800000000000182e+03,4.173325206395300455e-03
4.056900000000000091e+03,5.137416336002341086e-03
4.057000000000000000e+03,2.645989057774987118e-03
4.057100000000000364e+03,3.659178353136552896e-03
4.057200000000000273e+03,1.031644983728807058e-02
4.057300000000000182e+03,6.632200244606961843e-03
4.057400000000000091e+03,6.021863418487058937e-03
4.057500000000000000e+03,2.415323273466912779e-03
4.057600000000000364e+03,8.291892465936577875e-03
4.057700000000000273e+03,3.863431261680525409e-03
4.057800000000000182e+03,5.604799094665121814e-03
4.057900000000000091e+03,7.982580111294747260e-03
4.058000000000000000e+03,2.039712400405565857e-03
4.058100000000000364e+03,2.642807480280395804e-03
4.058200000000000273e+03,2.795141086330853175e-03
4.058300000000000182e+03,1.470125294078356145e-03
4.058400000000000091e+03,4.877594849725162482e-03
4.058500000000000000e+03,5.067224042312034465e-03
4.058600000000000364e+03,6.634061630573369686e-03
4.058700000000000273e+03,3.492539499739667850e-03
4.058800000000000182e+03,4.728477249902881402e-03
4.058900000000000091e+03,7.497487975339655990e-03
4.059000000000000000e+03,2.747337203471144750e-03
4.059100000000000364e+03,6.218269064127536841e-03
4.059200000000000273e+03,1.773259210603553163e-03
4.059300000000000182e+03,7.451534315651257845e-03
4.059400000000000091e+03,4.893388709642344271e-03
4.059500000000000000e+03,4.647895268515195299e-03
4.059600000000000364e+03,7.741165843003757450e-03
4.059700000000000273e+03,6.393270018032921886e-03
4.059800000000000182e+03,1.709470580281934309e-03
4.059900000000000091e+03,1.711231257651561451e-03
4.060000000000000000e+03,3.526690462999959412e-03
4.060100000000000364e+03,2.399526269321921885e-03
4.060200000000000273e+03,2.000025923097892289e-03
4.060300000000000182e+03,4.246168185577920903e-03
4.060400000000000091e+03,3.087546661447249877e-03
4.060500000000000000e+03,4.314712187445553064e-03
4.060600000000000364e+03,5.887985661936933311e-03
4.060700000000000273e+03,3.748937955155506700e-03
4.060800000000000182e+03,7.422994097352597805e-03
4.060900000000000091e+03,1.714905472031190252e-03
4.061000000000000000e+03,3.767959860330153017e-03
4.061100000000000364e+03,4.852338600508375975e-03
4.061200000000000273e+03,4.608830600052168935e-03
4.061300000000000182e+03,3.333854879705589868e-03
4.061400000000000091e+03,3.288010363956198143e-03
4.061500000000000000e+03,4.049985744894432464e-03
4.061600000000000364e+03,5.084294305262975974e-03
4.061700000000000273e+03,1.079989283120241393e-03
4.061800000000000182e+03,3.523922528192629036e-03
4.061900000000000091e+03,3.501468902207115642e-03
4.062000000000000000e+03,3.717458501343943664e-03
4.062100000000000364e+03,4.600397422199876615e-03
4.062200000000000273e+03,5.500657843554637542e-03
4.062300000000000182e+03,4.754586541068099061e-03
4.062400000000000091e+03,1.610402648966582440e-03
